GalaxyID,class
325960,elliptical
325999,elliptical
326004,sphere
326016,espiral
326062,elliptical
326069,elliptical
326121,sphere
326136,elliptical
326150,sphere
326161,sphere
326165,elliptical
326179,elliptical
326194,espiral
326197,espiral
326226,sphere
326231,espiral
326248,sphere
326313,sphere
326320,sphere
326363,sphere
326378,irregular
326409,sphere
326414,elliptical
326417,espiral
326482,sphere
326495,espiral
326539,espiral
326548,elliptical
326549,elliptical
326559,elliptical
326570,elliptical
326596,irregular
326626,sphere
326640,espiral
326643,elliptical
326652,elliptical
326671,sphere
326688,espiral
326799,sphere
326814,sphere
326817,elliptical
326823,elliptical
326827,sphere
326835,irregular
326882,elliptical
326885,sphere
326913,sphere
326926,elliptical
327011,espiral
327020,sphere
327021,elliptical
327075,espiral
327080,sphere
327098,elliptical
327163,sphere
327202,sphere
327206,elliptical
327238,elliptical
327257,sphere
327281,elliptical
327299,elliptical
327318,elliptical
327366,elliptical
327375,sphere
327468,sphere
327496,elliptical
327524,elliptical
327574,elliptical
327584,elliptical
327610,elliptical
327649,elliptical
327654,sphere
327658,elliptical
327703,elliptical
327708,espiral
327751,elliptical
327754,sphere
327783,sphere
327819,sphere
327831,sphere
327852,espiral
327854,elliptical
327871,sphere
327932,sphere
327949,elliptical
327967,espiral
327977,elliptical
328002,espiral
328006,sphere
328084,sphere
328113,elliptical
328185,elliptical
328196,sphere
328198,elliptical
328208,elliptical
328238,elliptical
328261,espiral
328281,elliptical
328287,elliptical
328307,elliptical
328346,sphere
328374,irregular
328399,sphere
328404,sphere
328488,elliptical
328494,sphere
328550,irregular
328586,elliptical
328600,sphere
328656,sphere
328683,irregular
328727,sphere
328730,sphere
328736,elliptical
328740,irregular
328749,elliptical
328763,sphere
328775,sphere
328803,espiral
328837,elliptical
328852,sphere
328868,elliptical
328879,sphere
328881,elliptical
328913,elliptical
328924,espiral
328935,elliptical
328936,elliptical
328945,elliptical
328978,irregular
329000,sphere
329019,sphere
329027,elliptical
329032,elliptical
329041,sphere
329045,elliptical
329052,sphere
329060,sphere
329074,elliptical
329095,elliptical
329111,sphere
329118,elliptical
329124,sphere
329128,elliptical
329137,sphere
329140,elliptical
329148,elliptical
329155,espiral
329171,espiral
329178,sphere
329183,elliptical
329212,elliptical
329238,espiral
329246,espiral
329313,sphere
329317,sphere
329396,sphere
329422,elliptical
329423,sphere
329426,espiral
329436,elliptical
329437,sphere
329451,sphere
329463,elliptical
329493,elliptical
329516,elliptical
329521,elliptical
329551,elliptical
329572,elliptical
329577,elliptical
329588,sphere
329598,irregular
329613,sphere
329622,sphere
329623,irregular
329628,sphere
329652,espiral
329674,sphere
329682,sphere
329689,sphere
329720,elliptical
329736,espiral
329752,espiral
329754,espiral
329786,sphere
329813,sphere
329818,espiral
329835,espiral
329866,irregular
329875,espiral
329882,irregular
329904,sphere
329956,elliptical
329964,espiral
329987,sphere
329992,sphere
329999,espiral
330022,elliptical
330061,espiral
330066,espiral
330070,espiral
330071,sphere
330089,espiral
330118,sphere
330125,irregular
330166,sphere
330176,espiral
330184,sphere
330229,elliptical
330235,sphere
330241,elliptical
330245,sphere
330262,sphere
330274,sphere
330276,sphere
330280,sphere
330287,sphere
330316,elliptical
330328,espiral
330337,sphere
330345,sphere
330351,elliptical
330355,sphere
330473,espiral
330480,sphere
330488,espiral
330517,espiral
330520,sphere
330594,espiral
330625,sphere
330632,espiral
330672,sphere
330688,espiral
330694,espiral
330714,elliptical
330715,sphere
330762,sphere
330779,elliptical
330885,sphere
330902,espiral
330903,espiral
330910,irregular
330920,espiral
330950,elliptical
330969,sphere
330999,espiral
331000,irregular
331003,sphere
331009,espiral
331037,elliptical
331061,sphere
331072,espiral
331083,elliptical
331088,irregular
331137,sphere
331174,sphere
331183,elliptical
331189,elliptical
331197,elliptical
331218,elliptical
331227,elliptical
331228,sphere
331254,elliptical
331295,elliptical
331310,sphere
331323,elliptical
331330,elliptical
331358,elliptical
331389,sphere
331398,irregular
331403,sphere
331407,sphere
331415,sphere
331421,elliptical
331438,sphere
331441,sphere
331455,elliptical
331457,irregular
331495,sphere
331498,sphere
331547,sphere
331567,sphere
331622,irregular
331651,espiral
331668,irregular
331705,sphere
331731,sphere
331754,espiral
331794,elliptical
331834,elliptical
331862,elliptical
331881,elliptical
331882,elliptical
331960,elliptical
331970,sphere
331974,irregular
331996,espiral
332001,sphere
332008,espiral
332053,sphere
332100,elliptical
332122,sphere
332126,sphere
332129,irregular
332150,sphere
332289,elliptical
332292,espiral
332294,espiral
332328,elliptical
332331,sphere
332334,sphere
332351,sphere
332361,sphere
332369,elliptical
332394,sphere
332426,espiral
332440,elliptical
332441,sphere
332451,irregular
332458,sphere
332465,espiral
332478,elliptical
332514,elliptical
332558,sphere
332577,espiral
332600,espiral
332601,elliptical
332615,sphere
332624,sphere
332693,irregular
332699,irregular
332725,elliptical
332733,elliptical
332746,elliptical
332748,elliptical
332750,irregular
332754,sphere
332781,elliptical
332795,elliptical
332798,sphere
332813,espiral
332826,sphere
332866,sphere
332940,elliptical
333015,sphere
333017,sphere
333027,sphere
333030,sphere
333050,sphere
333060,elliptical
333063,espiral
333071,espiral
333085,sphere
333088,elliptical
333147,elliptical
333156,elliptical
333230,elliptical
333238,sphere
333245,elliptical
333261,sphere
333289,sphere
333386,elliptical
333424,sphere
333434,espiral
333439,sphere
333449,sphere
333489,elliptical
333496,elliptical
333500,sphere
333501,irregular
333505,elliptical
333531,irregular
333533,espiral
333539,espiral
333548,espiral
333624,sphere
333639,irregular
333666,sphere
333669,sphere
333676,sphere
333701,espiral
333715,sphere
333719,espiral
333732,irregular
333742,sphere
333746,sphere
333768,sphere
333787,elliptical
333791,irregular
333837,elliptical
333864,irregular
333869,sphere
333877,sphere
333890,elliptical
333891,sphere
333917,espiral
333924,elliptical
333925,elliptical
334020,sphere
334050,elliptical
334073,espiral
334084,sphere
334085,sphere
334092,elliptical
334140,elliptical
334200,elliptical
334266,sphere
334271,sphere
334273,irregular
334305,elliptical
334313,sphere
334318,sphere
334376,elliptical
334394,sphere
334412,elliptical
334418,elliptical
334498,elliptical
334502,sphere
334516,elliptical
334550,sphere
334561,espiral
334594,espiral
334608,espiral
334622,elliptical
334705,sphere
334721,espiral
334832,elliptical
334836,elliptical
334837,elliptical
334872,espiral
334908,espiral
334945,sphere
334947,sphere
334972,espiral
335020,espiral
335029,irregular
335040,sphere
335061,sphere
335064,elliptical
335086,sphere
335089,espiral
335105,sphere
335128,espiral
335179,sphere
335194,sphere
335197,sphere
335205,sphere
335232,irregular
335260,espiral
335275,sphere
335282,espiral
335293,espiral
335296,sphere
335315,sphere
335400,elliptical
335412,espiral
335422,espiral
335443,elliptical
335462,espiral
335509,sphere
335529,sphere
335537,sphere
335546,elliptical
335575,espiral
335580,sphere
335594,elliptical
335605,elliptical
335608,sphere
335753,sphere
335757,sphere
335784,elliptical
335813,sphere
335819,sphere
335887,espiral
335894,sphere
335909,espiral
335988,sphere
335990,espiral
336012,irregular
336029,sphere
336060,elliptical
336081,sphere
336097,sphere
336109,espiral
336132,elliptical
336167,elliptical
336177,elliptical
336195,elliptical
336242,sphere
336245,elliptical
336247,sphere
336248,elliptical
336269,espiral
336293,elliptical
336303,irregular
336311,espiral
336324,elliptical
336330,elliptical
336425,elliptical
336433,elliptical
336436,irregular
336438,sphere
336491,sphere
336551,sphere
336567,espiral
336572,elliptical
336580,sphere
336610,sphere
336625,sphere
336633,espiral
336634,sphere
336635,elliptical
336640,sphere
336686,sphere
336703,elliptical
336732,elliptical
336790,sphere
336821,elliptical
336823,sphere
336877,elliptical
336897,sphere
336903,espiral
336905,sphere
336910,elliptical
336920,espiral
336933,sphere
336934,elliptical
336937,elliptical
336983,irregular
337012,elliptical
337050,sphere
337071,sphere
337091,espiral
337092,elliptical
337110,elliptical
337115,sphere
337139,sphere
337161,sphere
337176,elliptical
337267,irregular
337279,espiral
337301,sphere
337303,elliptical
337311,sphere
337325,sphere
337339,elliptical
337342,elliptical
337361,espiral
337418,elliptical
337432,elliptical
337466,elliptical
337504,elliptical
337524,espiral
337538,sphere
337564,elliptical
337571,elliptical
337573,elliptical
337589,espiral
337596,sphere
337667,elliptical
337679,sphere
337686,elliptical
337693,sphere
337699,sphere
337736,elliptical
337744,elliptical
337750,elliptical
337751,irregular
337752,sphere
337770,elliptical
337774,elliptical
337806,sphere
337838,espiral
337923,elliptical
337926,sphere
338007,elliptical
338045,elliptical
338046,elliptical
338053,irregular
338071,elliptical
338073,sphere
338080,espiral
338089,espiral
338144,elliptical
338150,elliptical
338153,elliptical
338189,sphere
338204,sphere
338208,espiral
338209,espiral
338220,sphere
338221,espiral
338230,sphere
338277,elliptical
338310,irregular
338322,elliptical
338342,elliptical
338356,sphere
338399,elliptical
338401,sphere
338410,elliptical
338459,elliptical
338489,sphere
338518,sphere
338542,elliptical
338547,elliptical
338552,elliptical
338574,espiral
338580,espiral
338584,elliptical
338585,espiral
338590,elliptical
338604,irregular
338647,sphere
338682,espiral
338686,elliptical
338689,espiral
338701,elliptical
338707,irregular
338715,espiral
338728,sphere
338731,sphere
338733,elliptical
338805,espiral
338806,sphere
338807,espiral
338845,irregular
338877,espiral
338878,espiral
338879,sphere
338891,sphere
338915,espiral
338940,irregular
338958,espiral
338959,sphere
338965,elliptical
338969,elliptical
338981,sphere
338992,elliptical
338997,elliptical
339026,irregular
339070,sphere
339097,sphere
339101,sphere
339132,sphere
339136,elliptical
339146,sphere
339152,elliptical
339164,elliptical
339252,irregular
339268,elliptical
339272,espiral
339274,sphere
339305,espiral
339311,sphere
339317,sphere
339325,irregular
339372,sphere
339399,sphere
339405,sphere
339412,sphere
339503,espiral
339516,sphere
339522,sphere
339535,espiral
339551,sphere
339577,elliptical
339586,sphere
339602,espiral
339623,elliptical
339673,sphere
339680,espiral
339686,elliptical
339690,elliptical
339695,elliptical
339710,sphere
339736,espiral
339772,sphere
339824,sphere
339844,espiral
339846,elliptical
339869,irregular
339871,elliptical
339873,sphere
339874,elliptical
339901,sphere
339965,elliptical
339974,espiral
340011,elliptical
340031,espiral
340052,elliptical
340108,sphere
340132,elliptical
340133,sphere
340144,sphere
340145,espiral
340152,sphere
340156,irregular
340159,elliptical
340169,elliptical
340189,elliptical
340228,elliptical
340231,elliptical
340254,elliptical
340305,sphere
340321,elliptical
340338,elliptical
340367,elliptical
340385,espiral
340397,elliptical
340453,elliptical
340480,sphere
340485,espiral
340495,sphere
340504,sphere
340534,espiral
340548,elliptical
340560,sphere
340580,sphere
340585,elliptical
340593,sphere
340594,sphere
340628,sphere
340674,elliptical
340692,sphere
340721,espiral
340741,sphere
340752,elliptical
340808,sphere
340844,sphere
340858,sphere
340886,elliptical
340887,sphere
340904,espiral
340906,sphere
340917,elliptical
340940,espiral
340984,sphere
340999,espiral
341005,sphere
341035,espiral
341054,espiral
341073,sphere
341125,elliptical
341179,sphere
341234,sphere
341238,elliptical
341296,sphere
341315,sphere
341356,elliptical
341373,espiral
341386,elliptical
341397,elliptical
341426,espiral
341441,elliptical
341456,sphere
341584,espiral
341594,espiral
341598,sphere
341601,sphere
341615,elliptical
341658,elliptical
341671,elliptical
341699,sphere
341743,sphere
341747,sphere
341751,sphere
341756,sphere
341759,elliptical
341766,sphere
341795,elliptical
341844,sphere
341859,elliptical
341871,sphere
341884,elliptical
341911,sphere
341922,irregular
341967,elliptical
342028,elliptical
342049,irregular
